occ,text,label,count
Computer Systems Analyst,Written documentation of application changes or replacements,Knowledge,1
Computer Systems Analyst,Written documentation production,Knowledge,1
Computer Systems Analyst,Written documentation skills,Skill,1
Computer Systems Analyst,Written specifications development,Knowledge,1
Computer Systems Analyst,"Written, oral, and interpersonal communication skills",Skill,1
Computer Systems Analyst,XML,Knowledge,1
Computer Systems Analyst,XML files,Knowledge,1
Computer Systems Analyst,XML knowledge,Knowledge,1
Computer Systems Analyst,"XML, XSL, and HTML knowledge (optional)",Knowledge,1
Computer Systems Analyst,XPath mapping,Knowledge,1
Computer Systems Analyst,XSLT knowledge,Knowledge,1
Computer Systems Analyst,Xamarin,Knowledge,1
Computer Systems Analyst,YAML,Knowledge,1
Computer Systems Analyst,Yardi Voyager admin/technical experience,Knowledge,1
Computer Systems Analyst,Yarn,Knowledge,1
Computer Systems Analyst,Year for year basis,Other,1
Computer Systems Analyst,Yearly pay,Other,1
Computer Systems Analyst,ZT Enterprise,Knowledge,1
Computer Systems Analyst,eBill Payment,Other,1
Computer Systems Analyst,eQMS implementation,Knowledge,1
Computer Systems Analyst,eSRA,Knowledge,1
Computer Systems Analyst,iCIMS,Knowledge,1
Computer Systems Analyst,jQuery knowledge,Knowledge,1
Computer Systems Analyst,uAchieve degree audit system,Knowledge,1
Computer Systems Analyst,vSphere knowledge,Knowledge,1
Computer Systems Analyst,z/OS,Knowledge,1
Data analyst,Accessibility,Other,1
Data analyst,Accessibility support,Other,1
Data analyst,Accommodation Requests,Other,1
Data analyst,Adaptability,Ability,1
Data analyst,Adjudication systems,Knowledge,1
Data analyst,Agile Software Development,Knowledge,1
Data analyst,Analytics Techniques,Knowledge,1
Data analyst,Attention to detail,Ability,1
Data analyst,Bachelor's degree,Other,1
Data analyst,Belonging,Ability,1
Data analyst,Business Intelligence,Knowledge,1
Data analyst,Business Mindset,Skill,1
Data analyst,Business Stakeholder Engagement,Knowledge,1
Data analyst,Business Systems Analysis,Knowledge,1
Data analyst,Claims payment experience,Knowledge,1
Data analyst,Client management,Skill,1
Data analyst,Clinical Laboratory Testing,Knowledge,1
Data analyst,Collaboration,Skill,1
Data analyst,Commitment to diversity and inclusion,Ability,1
Data analyst,Communication skills,Skill,1
Data analyst,Compliance with HIPAA and data security standards,Knowledge,1
Data analyst,Corporate Development,Knowledge,1
Data analyst,Critical thinking,Skill,1
Data analyst,Customer service,Knowledge,1
Data analyst,DAX,Knowledge,1
Data analyst,Data Analysis,Knowledge,1
Data analyst,Data Engineering,Knowledge,1
Data analyst,Data Governance,Knowledge,1
Data analyst,Data Integrity,Knowledge,1
Data analyst,Data Management,Knowledge,1
Data analyst,Data Mining,Knowledge,1
Data analyst,Data Profiling,Knowledge,1
Data analyst,Data Quality,Knowledge,1
Data analyst,Data Validation,Knowledge,1
Data analyst,Data Visualization,Knowledge,1
Data analyst,Deadline management,Other,1
Data analyst,Design,Skill,1
Data analyst,Disability Accommodations,Other,1
Data analyst,"Diversity, equity, inclusion, and belonging",Other,1
Data analyst,EDI experience,Knowledge,1
Data analyst,EDI files,Knowledge,1
Data analyst,Equal Employment Opportunity,Other,1
Data analyst,Equal employment opportunity,Other,1
Data analyst,Equal opportunity employment,Other,1
Data analyst,Finance,Knowledge,1
Data analyst,Forecasting,Knowledge,1
Data analyst,Good Laboratory Practice (GLP),Knowledge,1
Data analyst,Healthcare industry knowledge,Knowledge,1
Data analyst,Human Resources,Knowledge,1
Data analyst,IT,Knowledge,1
Data analyst,Inclusivity,Other,1
Data analyst,Initiative,Ability,1
Data analyst,Judgment,Ability,1
Data analyst,Laboratory Animal Medicine,Knowledge,1
Data analyst,Legal,Other,1
Data analyst,Linear Programming,Knowledge,1
Data analyst,MDX,Knowledge,1
Data analyst,Manufacturing,Knowledge,1
Data analyst,Marketing,Knowledge,1
Data analyst,Multi-tasking,Skill,1
Data analyst,Multidisciplinary Perspectives,Other,1
Data analyst,OLAP,Knowledge,1
Data analyst,Operations management,Knowledge,1
Data analyst,Optimization,Other,1
Data analyst,Payment process management,Knowledge,1
Data analyst,Presentation skills,Skill,1
Data analyst,Problem-solving,Skill,1
Data analyst,Project management,Knowledge,1
Data analyst,Protected characteristics,Other,1
Data analyst,Provider billing experience,Knowledge,1
Data analyst,Quality Assurance,Knowledge,1
Data analyst,Requirements Gathering,Knowledge,1
Data analyst,SQL,Knowledge,1
Data analyst,SQL knowledge,Knowledge,1
Data analyst,SSAS,Knowledge,1
Data analyst,Sales,Other,1
Data analyst,Sc,Other,1
Data analyst,Sense of belonging,Ability,1
Data analyst,Service culture,Other,1
Data analyst,Simulation,Other,1
Data analyst,Stakeholder management,Skill,1
Data analyst,Strategy Development,Knowledge,1
Data analyst,Teamwork,Skill,1
Data analyst,Technical solution guidance,Knowledge,1
Data analyst,Technology tools,Knowledge,1
Data analyst,Test editors,Knowledge,1
Data analyst,Time management,Skill,1
Data analyst,Underrepresented communities,Other,1
Data analyst,User Acceptance Testing,Knowledge,1
Data analyst,User Stories,Knowledge,1
Data analyst,User acceptance testing,Knowledge,1
Data architect,Ability to prioritize,Ability,1
Data architect,Ability to work with large sets of data,Ability,1
Data architect,Advanced quantitative skills,Skill,1
Data architect,Automation,Knowledge,1
Data architect,Building a compelling narrative,Skill,1
Data architect,CRM,Knowledge,1
Data architect,CRM maintenance,Knowledge,1
Data architect,CSS,Knowledge,1
Data architect,Customer journey,Knowledge,1
Data architect,Customized automation strategies,Knowledge,1
Data architect,Data validation,Knowledge,1
Data architect,Detail-oriented,Skill,1
Data architect,Direct-to-Consumer platform expertise,Knowledge,1
Data architect,End user support,Knowledge,1
Data architect,Experience with Microsoft Suite,Knowledge,1
Data architect,Expert level skills in Excel,Skill,1
Data architect,Extracting relevant insights,Skill,1
Data architect,Good organizational skills,Skill,1
Data architect,Google Analytics,Knowledge,1
Data architect,Google Search Console,Knowledge,1
Data architect,Google Webmaster Tools,Knowledge,1
Data architect,Integration services,Knowledge,1
Data architect,Interpreting business requirements,Knowledge,1
Data architect,Javascript,Knowledge,1
Data architect,Liaison between eCommerce and IT stakeholders,Other,1
Data architect,Marketing technology,Knowledge,1
Data architect,Meeting deadlines,Skill,1
Data architect,Multi-tasking,Skill,1
Data architect,Process improvement,Knowledge,1
Data architect,Production issue resolution,Knowledge,1
Data architect,Project management,Knowledge,1
Data architect,Relationship management,Skill,1
Data architect,Remediation planning,Knowledge,1
Data architect,Reporting,Knowledge,1
Data architect,Reporting analysis,Knowledge,1
Data architect,Risk analysis,Knowledge,1
Data architect,Security,Knowledge,1
Data architect,Self-motivated,Ability,1
Data architect,Site operations,Knowledge,1
Data architect,Solid grasp of HTML,Knowledge,1
Data architect,Technical support,Knowledge,1
Data architect,Troubleshooting,Skill,1
Data architect,Uptime and functionality monitoring,Knowledge,1
Data science engineer,Agile/DevOps practices,Knowledge,1
Data science engineer,Automation,Knowledge,1
Data science engineer,Azure,Knowledge,1
Data science engineer,Azure migration,Knowledge,1
Data science engineer,CI/CD pipelines,Knowledge,1
Data science engineer,Centralized access,Other,1
Data science engineer,Cloud adoption,Knowledge,1
Data science engineer,Cloud data management,Knowledge,1
Data science engineer,Cloud data services,Knowledge,1
Data science engineer,Cloud environments,Knowledge,1
Data science engineer,Cloud infrastructure,Knowledge,1
Data science engineer,Collaboration,Skill,1
Data science engineer,Computer science,Knowledge,1
Data science engineer,Continuous improvement,Skill,1
Data science engineer,Cost-effective solutions,Other,1
Data science engineer,Data architecture,Knowledge,1
Data science engineer,Data engineering,Knowledge,1
Data science engineer,Data governance,Knowledge,1
Data science engineer,Data integration,Knowledge,1
Data science engineer,Data modeling,Knowledge,1
Data science engineer,Data processing,Knowledge,1
Data science engineer,Data requirements,Knowledge,1
Data science engineer,Data science,Knowledge,1
Data science engineer,Data solutions,Knowledge,1
Data science engineer,Database management,Knowledge,1
Data science engineer,Education,Other,1
Data science engineer,Engineering,Knowledge,1
Data science engineer,Information dissemination,Skill,1
Data science engineer,Information technology,Knowledge,1
Data science engineer,Innovation,Other,1
Data science engineer,Large/complex datasets,Knowledge,1
Data science engineer,Leadership,Skill,1
Data science engineer,Liaison,Other,1
Data science engineer,Machine learning infrastructure,Knowledge,1
Data science engineer,Machine learning models,Knowledge,1
Data science engineer,Modernization,Other,1
Data science engineer,Networking,Knowledge,1
Data science engineer,Online platforms,Other,1
Data science engineer,Operational efficiency,Other,1
Data science engineer,Operational excellence,Other,1
Data science engineer,Performance optimization,Knowledge,1
Data science engineer,Security,Knowledge,1
Data science engineer,Storage,Knowledge,1
Data science engineer,Systems,Knowledge,1
Data science engineer,Tailored solutions,Other,1
Data science engineer,Technical acumen,Knowledge,1
Data science engineer,Technical reliability,Knowledge,1
Data science engineer,Troubleshooting,Skill,1
Data science engineer,Virtual machines,Knowledge,1
Data scientist,Ad hoc tasks,Other,1
Data scientist,Algorithms,Knowledge,1
Data scientist,Bachelor's degree,Other,1
Data scientist,Business intelligence,Knowledge,1
Data scientist,Claims processing,Knowledge,1
Data scientist,Clustering,Knowledge,1
Data scientist,Collaborative work,Skill,1
Data scientist,Critical thinking,Skill,1
Data scientist,Data accuracy,Knowledge,1
Data scientist,Data analysis,Knowledge,1
Data scientist,Data lead,Other,1
Data scientist,Data management,Knowledge,1
Data scientist,Data mining,Knowledge,1
Data scientist,Data science programming,Knowledge,1
Data scientist,Data tools,Knowledge,1
Data scientist,Decision trees,Knowledge,1
Data scientist,Fraud detection,Knowledge,1
Data scientist,"Fraud, waste, and abuse identification",Knowledge,1
Data scientist,Healthcare delivery,Knowledge,1
Data scientist,Interpreting data,Knowledge,1
Data scientist,Machine learning,Knowledge,1
Data scientist,Medicare and Medicaid data,Knowledge,1
Data scientist,Mentoring,Skill,1
Data scientist,Microsoft Excel,Knowledge,1
Data scientist,Microsoft PowerPoint,Knowledge,1
Data scientist,Microsoft Word,Knowledge,1
Data scientist,Model building,Knowledge,1
Data scientist,Neural networks,Knowledge,1
Data scientist,Postgraduate work,Other,1
Data scientist,Problem-solving,Skill,1
Data scientist,Properties of distributions,Knowledge,1
Data scientist,Python,Knowledge,1
Data scientist,Quantitative field,Knowledge,1
Data scientist,R,Other,1
Data scientist,Regression,Knowledge,1
Data scientist,Reimbursement,Other,1
Data scientist,SAS,Knowledge,1
Data scientist,SQL,Knowledge,1
Data scientist,Simulations,Other,1
Data scientist,Social network analysis,Knowledge,1
Data scientist,Statistical modeling,Knowledge,1
Data scientist,Statistical techniques,Knowledge,1
Data scientist,Statistical tests,Knowledge,1
Data scientist,Subject matter expertise,Skill,1
Data scientist,Technical assistance,Knowledge,1
Data scientist,Time management,Skill,1
Data scientist,Verbal communication,Skill,1
Data scientist,Written communication,Skill,1
Database Administrators,Analytical skills,Skill,1
Database Administrators,Application administration,Knowledge,1
Database Administrators,Background check,Other,1
Database Administrators,Benefits package,Other,1
Database Administrators,DBMS software solutions,Knowledge,1
Database Administrators,Data security,Knowledge,1
Database Administrators,Data structure/design,Knowledge,1
Database Administrators,Database administration,Knowledge,1
Database Administrators,Database design,Knowledge,1
Database Administrators,Database monitoring,Knowledge,1
Database Administrators,Database objects,Knowledge,1
Database Administrators,Database security,Knowledge,1
Database Administrators,Desire to learn,Ability,1
Database Administrators,Detail-oriented,Skill,1
Database Administrators,Health insurance,Other,1
Database Administrators,Installations and upgrades,Knowledge,1
Database Administrators,Leave and holiday time,Other,1
Database Administrators,Linux servers,Knowledge,1
Database Administrators,Network performance,Knowledge,1
Database Administrators,Organizational skills,Skill,1
Database Administrators,Pension plan,Other,1
Database Administrators,Performance tuning,Knowledge,1
