Label,Text
Knowledge,Anthos
Other,Proposal of initial premises and metrics for projects
Knowledge,IT strategy and governance
Knowledge,Controles
Knowledge,Defect prioritization and tracking
Knowledge,Integrated systems
Knowledge,Familiarity with new frameworks and technologies
Knowledge,Systems project management experience
Skill,Collaboration and iteration
Knowledge,Business analysis experience
Knowledge,Mathematical background
Other,Ping pong
Knowledge,Internal software standards
Knowledge,Knowledge of expense management
Knowledge,HTML/CSS (SASS) proficiency
Skill,Value-driven approach
Knowledge,Knowledge of Lean and Scrum framework
Knowledge,DNS configuration with Route 53
Knowledge,Banking software
Knowledge,Custom software development knowledge
Ability,Assessing applicability of previous or similar experiences
Knowledge,Experience in troubleshooting and resolving incidents
Knowledge,Portfolio economics
Knowledge,Report Generation
Ability,"Ability to work in a fast-paced, deadline-driven environment"
Knowledge,Evaluation of networks
Skill,Excellent customer service skills
Knowledge,Digital bus applications
Knowledge,"Software Tools (HP Quality Center, IBM Rational Quality Manager, IBM File Manager, Microsoft Office Suite, HP Quick Test Professional/Unified Functional Testing, SoapUI, Soap Sonar, HP Service Test, MS Visual Studio, HP Performance Center/Load Runner, Jmeter, IBM Rational Team Concert, Selenium, Eclipse, SQL Profiler, Putty, Toad, Junit and Nunit Testing Frameworks, Application Lifecycle Management Tools, Paragon Fast Test, Agile, Scrum, Waterfall)"
Knowledge,Container deployment and management
Skill,Inter-personnel skills
Knowledge,Experience working with financial institutions
Knowledge,"Microsoft Office proficiency (Outlook, Excel, Word, PowerPoint)"
Knowledge,ETL process creation skills
Ability,Ability to build networks and collaborate effectively
Knowledge,Banking systems knowledge
Knowledge,Business process controls
Other,"Minimum 8 years' experience in technology, consulting, operations, or similar agile, project-based environments"
Knowledge,B2B business development
Other,MS or MBA preferred
Knowledge,Exposure to electrical office equipment
Other,Personal and professional support
Other,Sales Opportunities
Knowledge,Cloud SQL
Knowledge,SAFe methodology
Other,Corporate philosophy and culture alignment
Knowledge,Familiarity with sales tools and techniques
Other,OutsideView
Knowledge,Knowledge of data quality validation
Other,"Bachelor's degree in Informatics, Computer Science, Systems, Information Technology, Programming, or related fields."
Knowledge,Benefit identification
Knowledge,Conocimientos en Maven
Knowledge,IP project management (AWS)
Knowledge,Deep understanding of mobile app development lifecycle
Knowledge,Customer and business understanding
Knowledge,Interest in localization technology and trends
Other,"Bachelor's degree or diploma in IT, computer science, engineering, or related field"
Knowledge,Employee data management
Knowledge,"Retail IT systems (Microsoft Navision, LS Retail, POS, CRM, SQL Database)"
Knowledge,MeisterPlan
Knowledge,Project progress reporting
Knowledge,Experience with network protocols
Knowledge,Technical knowledge in Windows systems
Skill,Mediation
Knowledge,Familiarity with integrated technologies and microservices architecture
Other,Bottomline impact
Skill,Escalation documentation skills
Knowledge,Enterprise production environments
Knowledge,Cloud training experience
Knowledge,"Java - Spring, functional programming"
Skill,Clear and concise reporting of issues
Ability,Integrity and professionalism in handling sensitive information
Knowledge,Identity Lifecycle Management
Knowledge,Experience in managing Cisco IP telephony network infrastructure
Knowledge,Documentación de procedimientos
Skill,Advanced troubleshooting and technical diagnosis skills
Knowledge,Knowledge of various data sources
Knowledge,Strong knowledge of Terraform
Knowledge,A+ Certification
Knowledge,Compliance with KRI
Knowledge,Project satisfaction management
Knowledge,"Knowledge of Office 365 (Shared Point, Teams, Exchange, One Drive, etc.)"
Knowledge,Troubleshooting and resolution of IT-FOS incidents
Knowledge,Fortianalyzer
Other,Multicultural team environment
Knowledge,Knowledge of telecommunications engineering or related fields (systems and/or ICT administration)
Skill,Results presentation
Knowledge,Java/Python/JavaScript
Knowledge,Knowledge of cybersecurity awareness programs
Knowledge,External data feed management
Knowledge,Integration project management
Skill,Program/Project Management Skills
Knowledge,"Version control systems (Git, SVN)"
Knowledge,CI/CD platforms
Knowledge,Implementing and maintaining system backups and disaster recovery plans
Knowledge,Enterprise application management
Other,Team Lead
Knowledge,Project Management fundamentals
Knowledge,Onsite technology support
Knowledge,Knowledge of the threat landscape
Knowledge,Familiarity with ITIL framework and processes.
Skill,Agile thinking
Other,"Technical diploma or certificate in information security concepts, processes, and systems"
Skill,Collaborate usage
Knowledge,Malware analysis
Knowledge,Customer solution presentation
Knowledge,Network Diagrams
Knowledge,Knowledge of cybersecurity principles
Knowledge,Automated test cases
Knowledge,Experience as a Product Owner or Business Analyst
Other,Engineer level tasks
Knowledge,Project documentation and communication
Knowledge,Knowledge of CAN bus
Other,Support for local and global security teams
Knowledge,Coordination and Procurement
Knowledge,Market data
Knowledge,GKE
Knowledge,Knowledge of local laws and regulations related to employment and discrimination.
Knowledge,Gmail licenses
Knowledge,Familiarity with systems such as MB Campo Marte and M Auditorio
Knowledge,Process evaluation and design
Other,Hospital evaluations
Knowledge,Drafting documentation
Knowledge,AWS Code Build
Ability,Availability and adaptability to change
Knowledge,Network Assurance
Other,Cultura de aprendizaje y desarrollo
Other,Physical presence in store for guard duty
Knowledge,User account administration
Knowledge,Data analysis and utilization
Knowledge,Project Manager collaboration
Ability,Awareness
Skill,Training/mentoring experience
Knowledge,SAP Onapsis Vulnerability Scanning
Ability,Passion for learning and exploring new processes and tools
Ability,Ability to escalate issues when necessary
Knowledge,Schedule analysis
Knowledge,Development and implementation of test method validations
Skill,"Setting and monitoring program goals, progress, and performance"
Knowledge,Multitenancy
Other,Integrated portfolio
Knowledge,Business development experience.
Knowledge,Pipeline and capacity health knowledge
Knowledge,Python or other programming skills
Knowledge,Pitch and search strategies
Knowledge,Proficiency in Applicant Tracking Systems (ATS)
Knowledge,Monitoring and implementation
Ability,Desire to continue professional development
Knowledge,Experiencia en contabilidad general
Knowledge,Incident Detection
Other,Dental discounts
Ability,Ability to handle multiple tasks
Knowledge,Experience in Ciberseguridad OT
Knowledge,Experience in Openshift
Knowledge,Knowledge of security controls for operating systems and databases (hardening)
Knowledge,Maquila industry knowledge
Knowledge,Computer devices
Knowledge,Monitoring and auditing
Knowledge,Process Interrogation
Knowledge,Load balancing and traffic routing
Knowledge,"Conducting audits, tests, and evaluations of systems, networks, and applications"
Knowledge,Methodologies and best practices for enterprise architecture maintenance
Knowledge,Motion production
Skill,Sharp analytical skills
Knowledge,"Documenting processes, procedures, and system configurations"
Knowledge,Human Machine Interfaces (HMI)
Knowledge,"Knowledge of Routing & Switching, LAN, WAN, topologies, equipment configuration, network changes implementation, etc."
Knowledge,Network Optimization
Other,CSPO credentials
Other,Regulatory visits
Knowledge,AEM Sites
Knowledge,Sell In analysis
Knowledge,Developing accurate demand forecasts
Other,Residency in Mexico City
Knowledge,OWASP top 10
Knowledge,Cyberattack lifecycle understanding
Knowledge,Microsoft Information Protection (MIP)
Ability,Ability to inspire and motivate cross-functional teams
Other,Experience and certifications with HubSpot
Skill,Deadline-driven mindset
Knowledge,Understanding of local regulations
Knowledge,QA automation frameworks
Other,"Ubicación en Cancún, Quintana Roo, México"
Knowledge,Seguimiento de tickets con fabricantes
Knowledge,Design and implementation of ELT/ETL processes
Knowledge,Correlation tools (SIEM)
Skill,Team synchronization skills
Knowledge,Functional strategy
Knowledge,Mobile device log analysis
Other,Code of Conduct
Other,Escalated project support
Knowledge,Paid digital strategies
Knowledge,Project management tools and software
Knowledge,"Strong knowledge of advanced thermodynamics, heat and mass"
Other,Duty studies
Ability,Ability to take instruction
Knowledge,"Knowledge of network protocols (TCP/IP, DNS, DHCP, VPN, Firewalls)"
Knowledge,Bug diagnosis and solution formulation
Knowledge,Compliance and control initiatives
Knowledge,Knowledge of GenAI technologies and concepts
Other,CEFR level B2-C1
Knowledge,"Conocimiento en arquitectura, diseño, costos, infraestructura y automatización"
Ability,Ability to work in a flexible environment
Other,Senior agile servant leadership
Knowledge,PMP or Agile certification
Knowledge,Semiconductor industry
Other,4-6 years of experience in web application development or design
Knowledge,IFRS/GAAP/IIA Standards
Knowledge,Threat intelligence and landscape knowledge
Knowledge,Incident & Problem Management Team
Knowledge,Experience with static code analysis and vulnerability detection tools
Ability,Ability to identify and report events within a network
Knowledge,Experience in API testing using tools like POSTMAN and READY API
